make,model,year,price_usd,total_price,mileage,engine_,transmission,fuel_type,drive_type,color,Country,landing_cost,import_duty,excise_duty,vat,rdl,idf,total_cost
TOYOTA,CROWN,2020,"26,420",28405.00,"137,845","3,500",AT,HYBRID(PETROL),-,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2018,"11,510",13255.00,"24,858","2,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,N,2024,"11,130",12535.00,"24,550",660,AT,PETROL,-,PURPLE(D),JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2021,"4,580",5816.00,"46,913",660,AT,PETROL,2WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2020,"18,800",20877.00,"43,303","2,000",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2020,"16,510",18674.00,"87,228","2,800",AT,DIESEL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,SAMBAR,2022,"9,260",10647.00,"28,728",660,MT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,ACCORD,2018,"7,120",9020.00,"110,945","2,000",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2025,"13,610",15267.00,5,"1,200",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA2,2019,"9,650",11255.00,"66,028","1,500",AT,PETROL,-,BLUE(D),JAPAN,,0,0,0,0,0,250000
PEUGEOT,208,2025,"21,510",23245.00,20,"1,200",AT,PETROL,2WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2019,"16,420",18342.00,"39,870","2,500",AT,HYBRID(PETROL),-,BLUE(D),JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2023,"15,590",17965.00,"110,602","2,500",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2019,"20,490",22948.00,"83,740","2,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
AUDI,Q5,2025,"39,810",42033.00,"6,000","2,000",AT,HYBRID(DIESEL),4WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2020,"13,920",15229.00,"19,264",660,MT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2018,"13,470",15232.00,"42,950","1,800",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2024,"19,710",21419.00,"2,000","1,500",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
PEUGEOT,3008,2022,"22,150",24138.00,"32,200","2,000",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
LAND,ROVER,2020,"57,490",59813.00,"28,000","5,000",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
NISSAN,ELGRAND,2018,"10,770",13056.00,"85,000","2,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
Renault,KANGOO,2023,"21,040",23127.00,"36,700","1,300",AT,PETROL,2WD,YELLOW,JAPAN,,0,0,0,0,0,250000
Lamborghini,URUS,2022,"219,230",221653.00,"4,000","4,000",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,WAGON,2018,"8,740",10115.00,"32,000",660,AT,HYBRID(PETROL),4WD,GREEN(D),JAPAN,,0,0,0,0,0,250000
HONDA,FREED,2021,"12,230",14090.00,"42,241","1,500",AT,HYBRID(PETROL),4WD,BLACK,JAPAN,,0,0,0,0,0,250000
CITROEN,C3,2020,"8,590",10184.00,"35,130","1,200",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,ACCORD,2020,"14,730",16734.00,"78,902","2,000",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"16,510",18671.00,"31,844","1,200",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2025,"15,640",17428.00,"24,155","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,SWIFT,2019,"7,470",8946.00,"70,228","1,000",AT,PETROL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2020,"13,570",15681.00,"90,878","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
HONDA,N,2025,"10,140",11535.00,10,660,AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2025,"13,690",15339.00,"10,056","1,200",AT,HYBRID(PETROL),4WD,SILVER,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"12,730",14150.00,"4,066",660,AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
MERCEDES,GLS,2021,"43,770",46393.00,"78,970","3,000",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2024,"47,400",49223.00,"8,940","1,600",MT,PETROL,4WD,BLUE(L),JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2019,"10,290",11906.00,"42,608","1,000",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2020,"23,380",25838.00,"66,229","2,500",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2026,"18,860",20801.00,25,"1,500",AT,PETROL,2WD,BEIGE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2021,"16,900",18955.00,"95,706","2,487",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2023,"70,660",73283.00,"3,050","3,500",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2026,"28,780",31103.00,10,"2,000",AT,PETROL,-,BEIGE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2025,"10,480",11763.00,660,660,AT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,86,2022,"20,240",21850.00,"31,000","2,400",MT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
HONDA,CIVIC,2019,"26,720",28694.00,"59,900","2,000",MT,PETROL,-,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,ESQUIRE,2019,"18,480",20548.00,"54,622","1,800",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2024,"35,920",38043.00,"8,146","2,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2020,"10,130",11746.00,"41,229","1,000",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,JIMNY,2026,"20,150",21882.00,30,"1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2023,"17,470",19393.00,"14,310","1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2026,"22,670",24544.00,5,"1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2025,"10,770",12171.00,41,660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2026,"31,090",33413.00,9,"1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2023,"18,520",20457.00,"19,360","1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2023,"26,330",28588.00,"7,000","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2026,"33,740",36063.00,15,"1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2026,"25,780",27864.00,13,"1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
HONDA,N,2024,"9,790",11182.00,"13,856",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUBARU,CHIFFON,2023,"8,000",9373.00,"16,700",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAIZE,2025,"12,260",13901.00,20,"1,200",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,EVERY,2024,"9,870",11368.00,"5,200",660,AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2025,"7,940",9309.00,"2,200",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2021,"12,070",13709.00,"9,000","1,200",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2025,"8,580",9954.00,"4,200",660,AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,NV200VANETTE,2021,"11,360",13324.00,37,"1,600",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2023,"74,220",76843.00,60,"3,400",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,TOWNACE,2025,"15,080",16986.00,8,"1,500",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,HIJET,2025,"16,960",18535.00,4,650,AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,TOWNACE,2025,"15,080",16986.00,9,"1,500",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2023,"26,640",28898.00,"28,000","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MIRA,2019,"5,310",6552.00,"20,732",660,AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,TOYOACE,2019,"23,770",26028.00,"26,414","3,000",MT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,ZR-V,2023,"14,940",16954.00,"19,752","1,500",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2023,"27,770",30093.00,"16,000","1,800",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2023,"17,960",19779.00,"24,000","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
HINO,DUTRO,2019,"23,330",25588.00,"11,282","4,000",AT,DIESEL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,NT100CLIPPER,2021,"8,750",10131.00,"85,411",660,AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2025,"15,580",17367.00,"24,155","1,800",AT,PETROL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2020,"15,250",17383.00,"74,547","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2021,"13,310",15074.00,"74,848","1,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2021,"45,280",47803.00,"19,719","2,754",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2024,"25,800",30123.00,"10,733","2,400",AT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2024,"35,000",39323.00,"28,190","2,400",AT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2021,"18,300",22577.00,"83,243","2,400",MT,DIESEL,2WD,SILVER,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2018,"29,900",34223.00,"55,091","2,800",AT,DIESEL,4WD,RED,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2023,"21,800",26058.00,"28,000","2,400",MT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"15,700",19878.00,"128,061","2,400",MT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"14,100",18260.00,"59,000","2,400",MT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,FORTUNER,2022,"35,700",39873.00,"78,431","2,400",AT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2019,"25,700",30373.00,"108,042","2,000",AT,DIESEL,4WD,BLUE,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2023,"23,800",28473.00,"50,683","2,000",AT,DIESEL,2WD,ORANGE,THAILAND,,0,0,0,0,0,250000
AUDI,Q3,2021,"20,660",22633.00,"25,000","2,000",AT,DIESEL,4WD,RED,JAPAN,,0,0,0,0,0,250000
TOYOTA,OTHER,2021,"5,450",7012.00,"95,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,OTHER,2021,"5,360",6921.00,"157,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,NV150,2019,"3,990",5637.00,"86,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
NISSAN,OTHER,2021,"7,160",8951.00,"149,000","1,190",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,OTHER,2019,"3,770",5102.00,"151,000",650,AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,OTHER,2021,"8,870",10576.00,"101,000","1,790",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2020,"9,930",11980.00,"89,000","1,980",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2018,"4,780",6230.00,"99,000","1,490",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
HONDA,OTHER,2018,"5,600",7375.00,"184,000","1,490",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,NV150,2019,"3,800",5444.00,"166,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
MAZDA,DEMIO,2019,"6,580",8152.00,"85,000","1,490",AT,DIESEL,-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,GR,2021,"18,680",20384.00,"73,530","1,600",MT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2025,"20,480",22745.00,"35,781","1,400",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"16,390",18446.00,"32,331","2,500",AT,PETROL,2WD,GRAY,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2021,"16,010",17926.00,"23,270","1,800",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2021,"16,710",18865.00,"92,000","1,980",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,OTHER,2021,"5,330",6891.00,"168,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2019,"4,390",6044.00,"154,000","1,990",AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2018,"3,420",4958.00,"131,000","1,190",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2020,"18,800",20517.00,"46,973","1,500",AT,HYBRID(PETROL),2WD,RED,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2022,"33,930",36453.00,"58,715","2,800",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2018,"24,350",26973.00,"22,838","2,400",AT,DIESEL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2021,"16,330",18132.00,"38,199","1,500",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2025,"51,800",54423.00,"8,541","2,800",AT,DIESEL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2024,"15,790",17462.00,62,"1,200",AT,HYBRID(PETROL),4WD,GRAY,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2020,"4,840",6500.00,"200,000","1,590",AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,YARIS,2021,"6,750",8221.00,"93,000","1,490",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"22,200",26458.00,"91,635","2,400",AT,DIESEL,2WD,GRAY,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"18,800",23085.00,"98,435","2,400",MT,DIESEL,2WD,WHITE,THAILAND,,0,0,0,0,0,250000
TOYOTA,HILUX,2022,"23,400",27658.00,"48,202","2,400",MT,DIESEL,2WD,BLACK,THAILAND,,0,0,0,0,0,250000
FORD,Ranger,2022,"33,100",37773.00,"97,250","2,000",AT,DIESEL,4WD,BLACK,THAILAND,,0,0,0,0,0,250000
SUZUKI,SOLIO,2019,"7,200",8779.00,"60,650","1,242",AT,HYBRID(PETROL),2WD,SILVER,JAPAN,,0,0,0,0,0,250000
MERCEDES,CLA,2019,"17,080",19003.00,"78,000","2,000",-,DIESEL,2WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2023,"19,640",21720.00,"30,036","2,500",AT,PETROL,2WD,RED,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2019,"19,660",21740.00,"49,000","2,500",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2021,"15,540",17792.00,"23,508","1,200",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,FAIRLADY,2024,"33,770",35571.00,"6,630","3,000",MT,PETROL,-,ORANGE,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2020,"18,890",20963.00,"24,620","2,500",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2022,"10,550",12392.00,"63,521","1,800",AT,PETROL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
SUBARU,LEVORG,2019,"10,360",12196.00,"55,787","1,600",AT,PETROL,4WD,GRAY,JAPAN,,0,0,0,0,0,250000
HONDA,NWGN,2018,"4,310",5647.00,"74,980",660,AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,COROLLA,2020,"13,870",15637.00,"21,700","1,800",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"26,640",29063.00,"10,000","2,300",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUBARU,IMPREZA,2023,"11,210",12949.00,"10,574","2,000",AT,PETROL,-,SILVER,JAPAN,,0,0,0,0,0,250000
MAZDA,CX8,2018,"8,490",10629.00,"97,799","2,200",AT,DIESEL,-,-,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2023,"17,150",19316.00,"57,900","1,400",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
HONDA,ZR-V,2023,"20,400",22375.00,"22,337","2,000",AT,HYBRID(PETROL),4WD,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,RAV4,2020,"18,570",20644.00,"58,107","2,000",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2023,"25,470",27828.00,"19,000","2,200",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HARRIER,2020,"24,260",26458.00,"26,390","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,CROWN,2019,"23,340",25229.00,"23,360","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
MERCEDES,S,2025,"72,600",74923.00,"1,100","3,000",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2024,"39,100",41623.00,"21,500","2,500",AT,HYBRID(PETROL),-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2021,"9,780",11390.00,"66,430","1,000",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
Renault,KANGOO,2023,"17,630",19798.00,"12,200","1,500",AT,DIESEL,-,BROWN,JAPAN,,0,0,0,0,0,250000
TOYOTA,ESTIMA,2018,"10,670",12737.00,"99,627","2,360",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
MAZDA,CX-60,2023,"25,090",27248.00,"18,841","3,300",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2021,"27,280",29803.00,"41,030","2,500",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
CHRYSLER,JEEP,2020,"32,460",34883.00,"26,000","3,600",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
MITSUBISHI,DELICA,2024,"13,570",15101.00,"3,364",660,AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,HIACE,2024,"25,070",27328.00,"37,602","2,800",AT,DIESEL,-,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2023,"10,180",11797.00,"39,358","1,300",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
PORSCHE,718,2020,"66,060",67883.00,"7,067","2,000",AT,PETROL,-,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,AQUA,2019,"9,000",10494.00,"31,407","1,500",AT,HYBRID(PETROL),-,RED,JAPAN,,0,0,0,0,0,250000
HONDA,VEZEL,2023,"14,070",15951.00,"79,270","1,500",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,AURA,2024,"13,830",15485.00,"8,414","1,190",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2018,"13,550",15661.00,"92,678","1,800",AT,PETROL,-,-,JAPAN,,0,0,0,0,0,250000
TOYOTA,ALPHARD,2021,"25,970",28493.00,"69,737","2,500",AT,PETROL,4WD,-,JAPAN,,0,0,0,0,0,250000
AUDI,A4,2019,"14,080",15965.00,"27,100","1,400",AT,PETROL,-,BLACK,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2018,"7,510",9095.00,"65,000","1,200",AT,HYBRID(PETROL),-,BLUE,JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2021,"9,700",11309.00,"6,219","1,000",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,POLO,2018,"8,920",10516.00,"58,104","1,000",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,VELLFIRE,2026,"59,570",62093.00,20,"2,500",AT,HYBRID(PETROL),4WD,BLACK,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,ARTEON,2018,"16,350",18275.00,"23,800","2,000",AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
PEUGEOT,RIFTER,2020,"13,620",15839.00,"66,000","1,500",AT,DIESEL,2WD,GRAY,JAPAN,,0,0,0,0,0,250000
TOYOTA,SIENTA,2019,"10,040",11767.00,"94,296","1,500",AT,PETROL,-,WHITE,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2020,"8,960",10232.00,"27,000",660,AT,PETROL,4WD,PINK,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2025,"50,310",52933.00,"10,543","2,800",AT,DIESEL,4WD,WHITE,JAPAN,,0,0,0,0,0,250000
TOYOTA,NOAH,2020,"20,110",22199.00,"52,641","2,000",AT,PETROL,-,GREEN,JAPAN,,0,0,0,0,0,250000
MAZDA,MAZDA2,2020,"9,890",11498.00,"19,836","1,500",AT,PETROL,-,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2019,"13,200",15301.00,"64,590","1,800",AT,HYBRID(PETROL),-,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,VITZ,2018,"6,510",7979.00,"49,315","1,500",AT,HYBRID(PETROL),2WD,BLUE(D),JAPAN,,0,0,0,0,0,250000
NISSAN,NV350CARAVAN,2018,"12,350",14555.00,"96,934","2,500",AT,DIESEL,-,WHITE,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2025,"13,770",15190.00,9,660,AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
SUZUKI,ALTO,2018,"3,950",5181.00,"58,725",660,AT,PETROL,4WD,SILVER,JAPAN,,0,0,0,0,0,250000
TOYOTA,VOXY,2018,"12,380",14578.00,"93,991","2,000",AT,PETROL,4WD,PURPLE(D),JAPAN,,0,0,0,0,0,250000
MERCEDES,CLE,2025,"45,100",47123.00,697,"2,000",AT,HYBRID(PETROL),2WD,BLUE,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,TIGUAN,2025,"29,750",31808.00,"13,083","2,000",AT,DIESEL,4WD,RED,JAPAN,,0,0,0,0,0,250000
SUZUKI,SOLIO,2023,"8,870",10471.00,"81,698","1,200",AT,PETROL,4WD,BLUE,JAPAN,,0,0,0,0,0,250000
VOLKSWAGEN,PASSAT,2025,"33,150",35108.00,"6,276","2,000",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
DAIHATSU,MOVE,2022,"5,840",7190.00,"2,890",660,AT,PETROL,2WD,BLUE(L),JAPAN,,0,0,0,0,0,250000
TOYOTA,ROOMY,2021,"10,520",12138.00,"30,987","1,000",AT,PETROL,2WD,BLUE,JAPAN,,0,0,0,0,0,250000
HONDA,N,2024,"10,400",11799.00,"8,361",660,AT,PETROL,4WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2019,"14,220",15997.00,"57,425","1,800",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,XTRAIL,2021,"12,340",14428.00,"61,216","2,000",AT,PETROL,2WD,BLACK,JAPAN,,0,0,0,0,0,250000
SUZUKI,SWIFT,2024,"14,890",16548.00,"9,686","1,400",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,N,2024,"10,910",12314.00,"10,796",660,AT,PETROL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,SERENA,2019,"12,080",14276.00,"60,977","2,000",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
TOYOTA,PROBOX,2018,"8,690",10290.00,"77,796","1,500",AT,PETROL,2WD,WHITE,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2023,"25,110",27368.00,"27,887","2,000",AT,HYBRID(PETROL),2WD,PEARL,JAPAN,,0,0,0,0,0,250000
NISSAN,NOTE,2018,"7,700",9286.00,"46,918","1,200",AT,HYBRID(PETROL),4WD,PEARL,JAPAN,,0,0,0,0,0,250000
HONDA,STEPWAGON,2021,"20,070",22157.00,"29,900","1,496",AT,PETROL,2WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,LAND,2019,"31,270",33793.00,"69,000","2,800",AT,DIESEL,4WD,PEARL,JAPAN,,0,0,0,0,0,250000
TOYOTA,PRIUS,2018,"9,320",11038.00,"110,000","1,800",AT,HYBRID(PETROL),2WD,BLACK,JAPAN,,0,0,0,0,0,250000
